ResponseID,question,response
R_1GTGJe2ib4M5Kbk,misogynistlyrics,3
R_1GTGJe2ib4M5Kbk,feministlyrics,1
R_1GTGJe2ib4M5Kbk,genderrepimportant,5
R_1GTGJe2ib4M5Kbk,politicallyrics,6
R_1GTGJe2ib4M5Kbk,FemNeu,1
R_1GTGJe2ib4M5Kbk,Q1,5.8
R_1GTGJe2ib4M5Kbk,Q2,5.6
R_1GTGJe2ib4M5Kbk,Q3,5.2
R_1GTGJe2ib4M5Kbk,Q4,3.6
R_1GTGJe2ib4M5Kbk,Q5,6
R_1GTGJe2ib4M5Kbk,Q6,7
R_1GTGJe2ib4M5Kbk,Q7,4.4
R_1GTGJe2ib4M5Kbk,Roar,3.428571429
R_1GTGJe2ib4M5Kbk,Strongeer,4.857142857
R_1GTGJe2ib4M5Kbk,YouDont_om,4.714285714
R_1GTGJe2ib4M5Kbk,GoodOl_BC,4.714285714
R_1GTGJe2ib4M5Kbk,Venom,4.857142857
R_2owT2FBx0E6ZS2B,age,2
R_2owT2FBx0E6ZS2B,gender,1
R_2owT2FBx0E6ZS2B,whereareyoufrom,1
R_2owT2FBx0E6ZS2B,timelisteningtomusic,3
R_2owT2FBx0E6ZS2B,genderrep,6
R_2owT2FBx0E6ZS2B,idealgenderrep,6
R_2owT2FBx0E6ZS2B,menrep,2
R_2owT2FBx0E6ZS2B,womenrep,2
R_2owT2FBx0E6ZS2B,lyrics,5
R_2owT2FBx0E6ZS2B,misogynistlyrics,4
R_2owT2FBx0E6ZS2B,feministlyrics,4
R_2owT2FBx0E6ZS2B,genderrepimportant,2
R_2owT2FBx0E6ZS2B,politicallyrics,5
R_2owT2FBx0E6ZS2B,FemNeu,0
R_2owT2FBx0E6ZS2B,Q1,4
R_2owT2FBx0E6ZS2B,Q2,4
R_2owT2FBx0E6ZS2B,Q3,4
R_2owT2FBx0E6ZS2B,Q4,2.8
R_2owT2FBx0E6ZS2B,Q5,3.6
R_2owT2FBx0E6ZS2B,Q6,2.4
R_2owT2FBx0E6ZS2B,Q7,2.4
R_2owT2FBx0E6ZS2B,WideOpen_spaces,3.428571429
R_2owT2FBx0E6ZS2B,Work_bitch,3.285714286
R_2owT2FBx0E6ZS2B,ThePartys_over,3.142857143
R_2owT2FBx0E6ZS2B,Rainbow,2.857142857
R_2owT2FBx0E6ZS2B,Ghetto_gospel,3.857142857
R_3JBZmsgeEsdJ4c0,age,2
R_3JBZmsgeEsdJ4c0,gender,1
R_3JBZmsgeEsdJ4c0,whereareyoufrom,1
R_3JBZmsgeEsdJ4c0,timelisteningtomusic,4
R_3JBZmsgeEsdJ4c0,genderrep,2
R_3JBZmsgeEsdJ4c0,idealgenderrep,7
R_3JBZmsgeEsdJ4c0,menrep,4
R_3JBZmsgeEsdJ4c0,womenrep,4
R_3JBZmsgeEsdJ4c0,lyrics,5
R_3JBZmsgeEsdJ4c0,misogynistlyrics,6
R_3JBZmsgeEsdJ4c0,feministlyrics,2
R_3JBZmsgeEsdJ4c0,genderrepimportant,5
R_3JBZmsgeEsdJ4c0,politicallyrics,5
R_3JBZmsgeEsdJ4c0,FemNeu,0
R_3JBZmsgeEsdJ4c0,Q1,1.8
R_3JBZmsgeEsdJ4c0,Q2,1.2
R_3JBZmsgeEsdJ4c0,Q3,1.6
R_3JBZmsgeEsdJ4c0,Q4,1
R_3JBZmsgeEsdJ4c0,Q5,1.8
R_3JBZmsgeEsdJ4c0,Q6,4.8
R_3JBZmsgeEsdJ4c0,Q7,3.6
R_3JBZmsgeEsdJ4c0,TheLucky_one,2.714285714
R_3JBZmsgeEsdJ4c0,Work_bitch,1.857142857
R_3JBZmsgeEsdJ4c0,ThePartys_over,3.428571429
R_3JBZmsgeEsdJ4c0,Ghetto_gospel,1.428571429
R_3JBZmsgeEsdJ4c0,Introvert,1.857142857
R_3P6MUrj6h0FflEO,age,2
R_3P6MUrj6h0FflEO,gender,1
R_3P6MUrj6h0FflEO,whereareyoufrom,1
R_3P6MUrj6h0FflEO,timelisteningtomusic,3
R_3P6MUrj6h0FflEO,genderrep,5
R_3P6MUrj6h0FflEO,idealgenderrep,7
R_3P6MUrj6h0FflEO,menrep,1
R_3P6MUrj6h0FflEO,womenrep,2
R_3P6MUrj6h0FflEO,lyrics,5
R_3P6MUrj6h0FflEO,misogynistlyrics,2
R_3P6MUrj6h0FflEO,feministlyrics,2
R_3P6MUrj6h0FflEO,genderrepimportant,3
R_3P6MUrj6h0FflEO,politicallyrics,4
R_3P6MUrj6h0FflEO,FemNeu,1
R_3P6MUrj6h0FflEO,Q1,5.2
R_3P6MUrj6h0FflEO,Q2,5
R_3P6MUrj6h0FflEO,Q3,5.2
R_3P6MUrj6h0FflEO,Q4,2.2
R_3P6MUrj6h0FflEO,Q5,5.2
R_3P6MUrj6h0FflEO,Q6,1.4
R_3P6MUrj6h0FflEO,Q7,5.2
R_3P6MUrj6h0FflEO,Roar,2.857142857
R_3P6MUrj6h0FflEO,YouDont_om,4.142857143
R_3P6MUrj6h0FflEO,Ladies_first,5
R_3P6MUrj6h0FflEO,Grown_woman,4.428571429
R_3P6MUrj6h0FflEO,Venom,4.571428571
R_31uODxMJCPDTScj,age,2
R_31uODxMJCPDTScj,gender,0
R_31uODxMJCPDTScj,whereareyoufrom,1
R_31uODxMJCPDTScj,timelisteningtomusic,2
R_31uODxMJCPDTScj,genderrep,2
R_31uODxMJCPDTScj,idealgenderrep,1
R_31uODxMJCPDTScj,menrep,1
R_31uODxMJCPDTScj,womenrep,5
R_31uODxMJCPDTScj,lyrics,6
R_31uODxMJCPDTScj,misogynistlyrics,6
R_31uODxMJCPDTScj,feministlyrics,5
R_31uODxMJCPDTScj,genderrepimportant,4
R_31uODxMJCPDTScj,politicallyrics,6
R_31uODxMJCPDTScj,FemNeu,1
R_31uODxMJCPDTScj,Q1,5.6
R_31uODxMJCPDTScj,Q2,5.6
R_31uODxMJCPDTScj,Q3,4.8
R_31uODxMJCPDTScj,Q4,5.4
R_31uODxMJCPDTScj,Q5,5.4
R_31uODxMJCPDTScj,Q6,1.2
R_31uODxMJCPDTScj,Q7,5.2
R_31uODxMJCPDTScj,Roar,4
R_31uODxMJCPDTScj,Strongeer,4.285714286
R_31uODxMJCPDTScj,YouDont_om,4.857142857
R_31uODxMJCPDTScj,Ladies_first,4.571428571
R_31uODxMJCPDTScj,KeepYa_HU,6
R_Q9P04YUtzZGdGwN,age,2
R_Q9P04YUtzZGdGwN,gender,0
R_Q9P04YUtzZGdGwN,whereareyoufrom,1
R_Q9P04YUtzZGdGwN,timelisteningtomusic,3
R_Q9P04YUtzZGdGwN,genderrep,2
R_Q9P04YUtzZGdGwN,idealgenderrep,7
R_Q9P04YUtzZGdGwN,menrep,2
R_Q9P04YUtzZGdGwN,womenrep,2
R_Q9P04YUtzZGdGwN,lyrics,5
R_Q9P04YUtzZGdGwN,misogynistlyrics,5
R_Q9P04YUtzZGdGwN,feministlyrics,2
R_Q9P04YUtzZGdGwN,genderrepimportant,4
R_Q9P04YUtzZGdGwN,politicallyrics,7
R_Q9P04YUtzZGdGwN,FemNeu,1
R_Q9P04YUtzZGdGwN,Q1,4.8
R_Q9P04YUtzZGdGwN,Q2,4
R_Q9P04YUtzZGdGwN,Q3,4
R_Q9P04YUtzZGdGwN,Q4,4
R_Q9P04YUtzZGdGwN,Q5,5
R_Q9P04YUtzZGdGwN,Q6,2.4
R_Q9P04YUtzZGdGwN,Q7,4.6
R_Q9P04YUtzZGdGwN,Roar,4.142857143
R_Q9P04YUtzZGdGwN,Strongeer,3.142857143
R_Q9P04YUtzZGdGwN,YouDont_om,4.571428571
R_Q9P04YUtzZGdGwN,GoodOl_BC,4
R_Q9P04YUtzZGdGwN,Grown_woman,4.714285714
R_12sTpvCp4AKolyo,age,2
R_12sTpvCp4AKolyo,gender,1
R_12sTpvCp4AKolyo,whereareyoufrom,1
R_12sTpvCp4AKolyo,timelisteningtomusic,2
R_12sTpvCp4AKolyo,genderrep,6
R_12sTpvCp4AKolyo,idealgenderrep,6
R_12sTpvCp4AKolyo,menrep,4
R_12sTpvCp4AKolyo,womenrep,4
R_12sTpvCp4AKolyo,lyrics,5
R_12sTpvCp4AKolyo,misogynistlyrics,1
R_12sTpvCp4AKolyo,feministlyrics,4
R_12sTpvCp4AKolyo,genderrepimportant,1
R_12sTpvCp4AKolyo,politicallyrics,5
R_12sTpvCp4AKolyo,FemNeu,1
R_12sTpvCp4AKolyo,Q1,4.6
R_12sTpvCp4AKolyo,Q2,3.4
R_12sTpvCp4AKolyo,Q3,4
R_12sTpvCp4AKolyo,Q4,3.6
R_12sTpvCp4AKolyo,Q5,4
R_12sTpvCp4AKolyo,Q6,3.6
R_12sTpvCp4AKolyo,Q7,3.2
R_12sTpvCp4AKolyo,Roar,4.142857143
R_12sTpvCp4AKolyo,YouDont_om,4.428571429
R_12sTpvCp4AKolyo,GoodOl_BC,3.714285714
R_12sTpvCp4AKolyo,KeepYa_HU,3.285714286
R_12sTpvCp4AKolyo,Grown_woman,3.285714286
R_8czEsqGzMPWvbep,age,2
R_8czEsqGzMPWvbep,gender,1
R_8czEsqGzMPWvbep,whereareyoufrom,1
R_8czEsqGzMPWvbep,timelisteningtomusic,3
R_8czEsqGzMPWvbep,genderrep,3
R_8czEsqGzMPWvbep,idealgenderrep,6
R_8czEsqGzMPWvbep,menrep,4
R_8czEsqGzMPWvbep,womenrep,4
R_8czEsqGzMPWvbep,lyrics,5
R_8czEsqGzMPWvbep,misogynistlyrics,5
R_8czEsqGzMPWvbep,feministlyrics,3
R_8czEsqGzMPWvbep,genderrepimportant,4
R_8czEsqGzMPWvbep,politicallyrics,3
R_8czEsqGzMPWvbep,FemNeu,0
R_8czEsqGzMPWvbep,Q1,4.8
R_8czEsqGzMPWvbep,Q2,4.8
R_8czEsqGzMPWvbep,Q3,4.6
R_8czEsqGzMPWvbep,Q4,3.8
R_8czEsqGzMPWvbep,Q5,4.4
R_8czEsqGzMPWvbep,Q6,6
R_8czEsqGzMPWvbep,Q7,3.2
R_8czEsqGzMPWvbep,TheLucky_one,4.857142857
R_8czEsqGzMPWvbep,WideOpen_spaces,4.571428571
R_8czEsqGzMPWvbep,Work_bitch,3
R_8czEsqGzMPWvbep,Schoolin_life,3.714285714
R_8czEsqGzMPWvbep,Introvert,3.571428571
R_1DC43z3iRDgRVgP,age,2
R_1DC43z3iRDgRVgP,gender,0
R_1DC43z3iRDgRVgP,whereareyoufrom,4
R_1DC43z3iRDgRVgP,timelisteningtomusic,3
R_1DC43z3iRDgRVgP,genderrep,3
R_1DC43z3iRDgRVgP,idealgenderrep,7
R_1DC43z3iRDgRVgP,menrep,1
R_1DC43z3iRDgRVgP,womenrep,1
R_1DC43z3iRDgRVgP,lyrics,5
R_1DC43z3iRDgRVgP,misogynistlyrics,4
R_1DC43z3iRDgRVgP,feministlyrics,4
R_1DC43z3iRDgRVgP,genderrepimportant,4
R_1DC43z3iRDgRVgP,politicallyrics,1
R_1DC43z3iRDgRVgP,FemNeu,0
R_1DC43z3iRDgRVgP,Q1,4.2
R_1DC43z3iRDgRVgP,Q2,4
R_1DC43z3iRDgRVgP,Q3,3.8
R_1DC43z3iRDgRVgP,Q4,4
R_1DC43z3iRDgRVgP,Q5,4
R_1DC43z3iRDgRVgP,Q6,2.8
R_1DC43z3iRDgRVgP,Q7,4.2
R_1DC43z3iRDgRVgP,TheLucky_one,4.428571429
R_1DC43z3iRDgRVgP,WideOpen_spaces,4.428571429
R_1DC43z3iRDgRVgP,Work_bitch,4.142857143
R_1DC43z3iRDgRVgP,ThePartys_over,3
R_1DC43z3iRDgRVgP,Ghetto_gospel,3.285714286
R_yxvbRV4bUpRa0W5,age,2
R_yxvbRV4bUpRa0W5,gender,1
R_yxvbRV4bUpRa0W5,whereareyoufrom,1
R_yxvbRV4bUpRa0W5,timelisteningtomusic,3
R_yxvbRV4bUpRa0W5,genderrep,2
R_yxvbRV4bUpRa0W5,idealgenderrep,4
R_yxvbRV4bUpRa0W5,menrep,1
R_yxvbRV4bUpRa0W5,womenrep,1
R_yxvbRV4bUpRa0W5,lyrics,5
R_yxvbRV4bUpRa0W5,misogynistlyrics,2
R_yxvbRV4bUpRa0W5,feministlyrics,2
R_yxvbRV4bUpRa0W5,genderrepimportant,2
R_yxvbRV4bUpRa0W5,politicallyrics,2
R_yxvbRV4bUpRa0W5,FemNeu,0
R_yxvbRV4bUpRa0W5,Q1,5.4
R_yxvbRV4bUpRa0W5,Q2,5.6
R_yxvbRV4bUpRa0W5,Q3,4.6
R_yxvbRV4bUpRa0W5,Q4,4.6
R_yxvbRV4bUpRa0W5,Q5,4.8
R_yxvbRV4bUpRa0W5,Q6,2.8
R_yxvbRV4bUpRa0W5,Q7,3.4
R_yxvbRV4bUpRa0W5,LastFriday_night,4.714285714
R_yxvbRV4bUpRa0W5,ThePartys_over,4.714285714
R_yxvbRV4bUpRa0W5,Detrim_stable,4
R_yxvbRV4bUpRa0W5,Rainbow,4.571428571
R_yxvbRV4bUpRa0W5,Ghetto_gospel,4.285714286
R_9QR4ZaEWW0oab2p,age,2
R_9QR4ZaEWW0oab2p,gender,0
R_9QR4ZaEWW0oab2p,whereareyoufrom,1
R_9QR4ZaEWW0oab2p,timelisteningtomusic,3
R_9QR4ZaEWW0oab2p,genderrep,2
R_9QR4ZaEWW0oab2p,idealgenderrep,3
R_9QR4ZaEWW0oab2p,menrep,1
R_9QR4ZaEWW0oab2p,womenrep,1
R_9QR4ZaEWW0oab2p,lyrics,7
R_9QR4ZaEWW0oab2p,misogynistlyrics,2
R_9QR4ZaEWW0oab2p,feministlyrics,7
R_9QR4ZaEWW0oab2p,genderrepimportant,2
R_9QR4ZaEWW0oab2p,politicallyrics,4
R_9QR4ZaEWW0oab2p,FemNeu,1
R_9QR4ZaEWW0oab2p,Q1,4.6
R_9QR4ZaEWW0oab2p,Q2,4.4
R_9QR4ZaEWW0oab2p,Q3,4
R_9QR4ZaEWW0oab2p,Q4,4.8
R_9QR4ZaEWW0oab2p,Q5,4.4
R_9QR4ZaEWW0oab2p,Q6,2.6
R_9QR4ZaEWW0oab2p,Q7,4.8
R_9QR4ZaEWW0oab2p,The_man,5
R_9QR4ZaEWW0oab2p,Strongeer,3.571428571
R_9QR4ZaEWW0oab2p,Ladies_first,4.142857143
R_9QR4ZaEWW0oab2p,GoodOl_BC,2.857142857
R_9QR4ZaEWW0oab2p,KeepYa_HU,5.571428571
R_1GTtsGHUKJzRijH,age,2
R_1GTtsGHUKJzRijH,gender,0
R_1GTtsGHUKJzRijH,whereareyoufrom,1
R_1GTtsGHUKJzRijH,timelisteningtomusic,1
R_1GTtsGHUKJzRijH,genderrep,6
R_1GTtsGHUKJzRijH,idealgenderrep,6
R_1GTtsGHUKJzRijH,menrep,3
R_1GTtsGHUKJzRijH,womenrep,3
R_1GTtsGHUKJzRijH,lyrics,2
R_1GTtsGHUKJzRijH,misogynistlyrics,5
R_1GTtsGHUKJzRijH,feministlyrics,4
R_1GTtsGHUKJzRijH,genderrepimportant,2
R_1GTtsGHUKJzRijH,politicallyrics,1
R_1GTtsGHUKJzRijH,FemNeu,0
R_1GTtsGHUKJzRijH,Q1,4.4
R_1GTtsGHUKJzRijH,Q2,3.8
R_1GTtsGHUKJzRijH,Q3,4.2
R_1GTtsGHUKJzRijH,Q4,2.8
R_1GTtsGHUKJzRijH,Q5,3.4
R_1GTtsGHUKJzRijH,Q6,3.8
R_1GTtsGHUKJzRijH,Q7,4.2
R_1GTtsGHUKJzRijH,WideOpen_spaces,3.714285714
R_1GTtsGHUKJzRijH,ThePartys_over,3.714285714
R_1GTtsGHUKJzRijH,Detrim_stable,4.142857143
R_1GTtsGHUKJzRijH,Schoolin_life,4.142857143
R_1GTtsGHUKJzRijH,Introvert,3.285714286
R_1eK7M3hvxPE5TVI,age,2
R_1eK7M3hvxPE5TVI,gender,1
R_1eK7M3hvxPE5TVI,whereareyoufrom,1
R_1eK7M3hvxPE5TVI,timelisteningtomusic,2
R_1eK7M3hvxPE5TVI,genderrep,5
R_1eK7M3hvxPE5TVI,idealgenderrep,7
R_1eK7M3hvxPE5TVI,menrep,1
R_1eK7M3hvxPE5TVI,womenrep,1
R_1eK7M3hvxPE5TVI,lyrics,2
R_1eK7M3hvxPE5TVI,misogynistlyrics,2
R_1eK7M3hvxPE5TVI,feministlyrics,2
R_1eK7M3hvxPE5TVI,genderrepimportant,1
R_1eK7M3hvxPE5TVI,politicallyrics,1
R_1eK7M3hvxPE5TVI,FemNeu,1
R_1eK7M3hvxPE5TVI,Q1,4
R_1eK7M3hvxPE5TVI,Q2,3.4
R_1eK7M3hvxPE5TVI,Q3,2.8
R_1eK7M3hvxPE5TVI,Q4,3.2
R_1eK7M3hvxPE5TVI,Q5,2.4
R_1eK7M3hvxPE5TVI,Q6,3.6
R_1eK7M3hvxPE5TVI,Q7,5
R_1eK7M3hvxPE5TVI,Roar,3.428571429
R_1eK7M3hvxPE5TVI,NotReady_TMN,3.571428571
R_1eK7M3hvxPE5TVI,YouDont_om,3.714285714
R_1eK7M3hvxPE5TVI,GoodOl_BC,2.714285714
R_1eK7M3hvxPE5TVI,Grown_woman,4
R_3HpfVfjl9DdGMQo,age,2
R_3HpfVfjl9DdGMQo,gender,1
R_3HpfVfjl9DdGMQo,whereareyoufrom,1
R_3HpfVfjl9DdGMQo,timelisteningtomusic,2
R_3HpfVfjl9DdGMQo,genderrep,7
R_3HpfVfjl9DdGMQo,idealgenderrep,7
R_3HpfVfjl9DdGMQo,menrep,7
R_3HpfVfjl9DdGMQo,womenrep,7
R_3HpfVfjl9DdGMQo,lyrics,4
R_3HpfVfjl9DdGMQo,misogynistlyrics,3
R_3HpfVfjl9DdGMQo,feministlyrics,3
R_3HpfVfjl9DdGMQo,genderrepimportant,4
R_3HpfVfjl9DdGMQo,politicallyrics,2
R_3HpfVfjl9DdGMQo,FemNeu,0
R_3HpfVfjl9DdGMQo,Q1,4
R_3HpfVfjl9DdGMQo,Q2,4.4
R_3HpfVfjl9DdGMQo,Q3,4.2
R_3HpfVfjl9DdGMQo,Q4,4.2
R_3HpfVfjl9DdGMQo,Q5,3.8
R_3HpfVfjl9DdGMQo,Q6,2.6
R_3HpfVfjl9DdGMQo,Q7,1.8
R_3HpfVfjl9DdGMQo,LastFriday_night,4.142857143
R_3HpfVfjl9DdGMQo,Work_bitch,2.857142857
R_3HpfVfjl9DdGMQo,Detrim_stable,4.285714286
R_3HpfVfjl9DdGMQo,Rainbow,3.857142857
R_3HpfVfjl9DdGMQo,Introvert,2.714285714
R_3JDCzMsr3PRH99W,age,2
R_3JDCzMsr3PRH99W,gender,0
R_3JDCzMsr3PRH99W,whereareyoufrom,1
R_3JDCzMsr3PRH99W,timelisteningtomusic,2
R_3JDCzMsr3PRH99W,genderrep,2
R_3JDCzMsr3PRH99W,idealgenderrep,4
R_3JDCzMsr3PRH99W,menrep,2
R_3JDCzMsr3PRH99W,womenrep,6
R_3JDCzMsr3PRH99W,lyrics,5
R_3JDCzMsr3PRH99W,misogynistlyrics,6
R_3JDCzMsr3PRH99W,feministlyrics,2
R_3JDCzMsr3PRH99W,genderrepimportant,4
R_3JDCzMsr3PRH99W,politicallyrics,2
R_3JDCzMsr3PRH99W,FemNeu,1
R_3JDCzMsr3PRH99W,Q1,5.4
R_3JDCzMsr3PRH99W,Q2,3.6
R_3JDCzMsr3PRH99W,Q3,5.4
R_3JDCzMsr3PRH99W,Q4,5.8
R_3JDCzMsr3PRH99W,Q5,5.8
R_3JDCzMsr3PRH99W,Q6,2.4
R_3JDCzMsr3PRH99W,Q7,4.6
R_3JDCzMsr3PRH99W,Roar,5
R_3JDCzMsr3PRH99W,NotReady_TMN,3.571428571
R_3JDCzMsr3PRH99W,YouDont_om,5.571428571
R_3JDCzMsr3PRH99W,Grown_woman,5
R_3JDCzMsr3PRH99W,Venom,4.428571429
R_1esKPHC875YjrZI,age,2
R_1esKPHC875YjrZI,gender,0
R_1esKPHC875YjrZI,whereareyoufrom,1
R_1esKPHC875YjrZI,timelisteningtomusic,1
R_1esKPHC875YjrZI,genderrep,5
R_1esKPHC875YjrZI,idealgenderrep,7
R_1esKPHC875YjrZI,menrep,4
R_1esKPHC875YjrZI,womenrep,4
R_1esKPHC875YjrZI,lyrics,7
R_1esKPHC875YjrZI,misogynistlyrics,6
R_1esKPHC875YjrZI,feministlyrics,4
R_1esKPHC875YjrZI,genderrepimportant,4
R_1esKPHC875YjrZI,politicallyrics,5
R_1esKPHC875YjrZI,FemNeu,0
R_1esKPHC875YjrZI,Q1,4.6
R_1esKPHC875YjrZI,Q2,4.4
R_1esKPHC875YjrZI,Q3,4.2
R_1esKPHC875YjrZI,Q4,3.8
R_1esKPHC875YjrZI,Q5,3.8
R_1esKPHC875YjrZI,Q6,5
R_1esKPHC875YjrZI,Q7,4
R_1esKPHC875YjrZI,TheLucky_one,3.571428571
R_1esKPHC875YjrZI,LastFriday_night,5
R_1esKPHC875YjrZI,Work_bitch,3
R_1esKPHC875YjrZI,Rainbow,4
R_1esKPHC875YjrZI,Ghetto_gospel,4.285714286
R_2ZEN3e2PyLuDViX,age,2
R_2ZEN3e2PyLuDViX,gender,0
R_2ZEN3e2PyLuDViX,whereareyoufrom,1
R_2ZEN3e2PyLuDViX,timelisteningtomusic,2
R_2ZEN3e2PyLuDViX,genderrep,5
R_2ZEN3e2PyLuDViX,idealgenderrep,7
R_2ZEN3e2PyLuDViX,menrep,4
R_2ZEN3e2PyLuDViX,womenrep,4
R_2ZEN3e2PyLuDViX,lyrics,5
R_2ZEN3e2PyLuDViX,misogynistlyrics,4
R_2ZEN3e2PyLuDViX,feministlyrics,2
R_2ZEN3e2PyLuDViX,genderrepimportant,4
R_2ZEN3e2PyLuDViX,politicallyrics,3
R_2ZEN3e2PyLuDViX,FemNeu,1
R_2ZEN3e2PyLuDViX,Q1,4.6
R_2ZEN3e2PyLuDViX,Q2,3.2
R_2ZEN3e2PyLuDViX,Q3,4
R_2ZEN3e2PyLuDViX,Q4,3.6
R_2ZEN3e2PyLuDViX,Q5,4
R_2ZEN3e2PyLuDViX,Q6,3.4
R_2ZEN3e2PyLuDViX,Q7,3.8
R_2ZEN3e2PyLuDViX,The_man,3.428571429
R_2ZEN3e2PyLuDViX,Roar,3.857142857
R_2ZEN3e2PyLuDViX,NotReady_TMN,3.142857143
R_2ZEN3e2PyLuDViX,Strongeer,4.142857143
R_2ZEN3e2PyLuDViX,YouDont_om,4.428571429
R_1F2K9qFwXCb0uQg,age,2
R_1F2K9qFwXCb0uQg,gender,0
R_1F2K9qFwXCb0uQg,whereareyoufrom,1
R_1F2K9qFwXCb0uQg,timelisteningtomusic,3
R_1F2K9qFwXCb0uQg,genderrep,3
R_1F2K9qFwXCb0uQg,idealgenderrep,6
R_1F2K9qFwXCb0uQg,menrep,5
R_1F2K9qFwXCb0uQg,womenrep,6
R_1F2K9qFwXCb0uQg,lyrics,5
R_1F2K9qFwXCb0uQg,misogynistlyrics,6
R_1F2K9qFwXCb0uQg,feministlyrics,6
R_1F2K9qFwXCb0uQg,genderrepimportant,6
R_1F2K9qFwXCb0uQg,politicallyrics,6
R_1F2K9qFwXCb0uQg,FemNeu,0
R_1F2K9qFwXCb0uQg,Q1,3.8
R_1F2K9qFwXCb0uQg,Q2,5.4
R_1F2K9qFwXCb0uQg,Q3,5.4
R_1F2K9qFwXCb0uQg,Q4,3.4
R_1F2K9qFwXCb0uQg,Q5,5
R_1F2K9qFwXCb0uQg,Q6,2.2
R_1F2K9qFwXCb0uQg,Q7,5
R_1F2K9qFwXCb0uQg,TheLucky_one,3.142857143
R_1F2K9qFwXCb0uQg,Work_bitch,3.857142857
R_1F2K9qFwXCb0uQg,ThePartys_over,3.857142857
R_1F2K9qFwXCb0uQg,Detrim_stable,5.714285714
R_1F2K9qFwXCb0uQg,Schoolin_life,5
R_3Ic3izvWgDgdGpE,age,3
R_3Ic3izvWgDgdGpE,gender,0
R_3Ic3izvWgDgdGpE,whereareyoufrom,1
R_3Ic3izvWgDgdGpE,timelisteningtomusic,2
R_3Ic3izvWgDgdGpE,genderrep,7
R_3Ic3izvWgDgdGpE,idealgenderrep,7
R_3Ic3izvWgDgdGpE,menrep,1
R_3Ic3izvWgDgdGpE,womenrep,1
R_3Ic3izvWgDgdGpE,lyrics,6
R_3Ic3izvWgDgdGpE,misogynistlyrics,6
R_3Ic3izvWgDgdGpE,feministlyrics,3
R_3Ic3izvWgDgdGpE,genderrepimportant,6
R_3Ic3izvWgDgdGpE,politicallyrics,4
R_3Ic3izvWgDgdGpE,FemNeu,0
R_3Ic3izvWgDgdGpE,Q1,5.4
R_3Ic3izvWgDgdGpE,Q2,4.8
R_3Ic3izvWgDgdGpE,Q3,4.2
R_3Ic3izvWgDgdGpE,Q4,4
R_3Ic3izvWgDgdGpE,Q5,4.4
R_3Ic3izvWgDgdGpE,Q6,2.2
R_3Ic3izvWgDgdGpE,Q7,4.4
R_3Ic3izvWgDgdGpE,ThePartys_over,4
R_3Ic3izvWgDgdGpE,Rainbow,4.428571429
R_3Ic3izvWgDgdGpE,Ghetto_gospel,4.285714286
R_3Ic3izvWgDgdGpE,Schoolin_life,4.285714286
R_3Ic3izvWgDgdGpE,Introvert,4
R_2tyQYl5AfKms1sV,age,2
R_2tyQYl5AfKms1sV,gender,0
R_2tyQYl5AfKms1sV,whereareyoufrom,1
R_2tyQYl5AfKms1sV,timelisteningtomusic,1
R_2tyQYl5AfKms1sV,genderrep,3
R_2tyQYl5AfKms1sV,idealgenderrep,7
R_2tyQYl5AfKms1sV,menrep,1
R_2tyQYl5AfKms1sV,womenrep,1
R_2tyQYl5AfKms1sV,lyrics,5
R_2tyQYl5AfKms1sV,misogynistlyrics,6
R_2tyQYl5AfKms1sV,feministlyrics,6
R_2tyQYl5AfKms1sV,genderrepimportant,4
R_2tyQYl5AfKms1sV,politicallyrics,1
R_2tyQYl5AfKms1sV,FemNeu,1
R_2tyQYl5AfKms1sV,Q1,3.6
R_2tyQYl5AfKms1sV,Q2,4.4
R_2tyQYl5AfKms1sV,Q3,4
R_2tyQYl5AfKms1sV,Q4,3.8
R_2tyQYl5AfKms1sV,Q5,5
R_2tyQYl5AfKms1sV,Q6,4
R_2tyQYl5AfKms1sV,Q7,5.2
R_2tyQYl5AfKms1sV,Roar,4.142857143
R_2tyQYl5AfKms1sV,YouDont_om,4.571428571
R_2tyQYl5AfKms1sV,Ladies_first,5
R_2tyQYl5AfKms1sV,GoodOl_BC,3.714285714
R_2tyQYl5AfKms1sV,KeepYa_HU,4
R_2Y5R5c8pUh9nZwd,age,2
R_2Y5R5c8pUh9nZwd,gender,0
R_2Y5R5c8pUh9nZwd,whereareyoufrom,1
R_2Y5R5c8pUh9nZwd,timelisteningtomusic,2
R_2Y5R5c8pUh9nZwd,genderrep,2
R_2Y5R5c8pUh9nZwd,idealgenderrep,7
R_2Y5R5c8pUh9nZwd,menrep,4
R_2Y5R5c8pUh9nZwd,womenrep,5
R_2Y5R5c8pUh9nZwd,lyrics,7
R_2Y5R5c8pUh9nZwd,misogynistlyrics,7
R_2Y5R5c8pUh9nZwd,feministlyrics,5
R_2Y5R5c8pUh9nZwd,genderrepimportant,6
R_2Y5R5c8pUh9nZwd,politicallyrics,2
R_2Y5R5c8pUh9nZwd,FemNeu,0
R_2Y5R5c8pUh9nZwd,Q1,5
R_2Y5R5c8pUh9nZwd,Q2,4.6
R_2Y5R5c8pUh9nZwd,Q3,4.2
R_2Y5R5c8pUh9nZwd,Q4,4.4
R_2Y5R5c8pUh9nZwd,Q5,5
R_2Y5R5c8pUh9nZwd,Q6,7
R_2Y5R5c8pUh9nZwd,Q7,3
